"conversion_id","campaign_id","order_id","conversion_value","attribution_model"
"CONV17F5D40AB38A","CAMP1BAE7BEC53C5","ORDEF201E025A0F","3870.97","Linear"
"CONV17F5EF47AB55","CAMP52E357928AF8","ORD3E1B87B178F5","2230.49","Last Click"
"CONV17F707AAC5FA","CAMPE1CA98A011BF","ORDC317A9AD3F36","4392.15","Last Click"
"CONV1806D0D975ED","CAMP80EC8479D8FC","ORDBDA5157432CB","2662.49","Last Click"
"CONV180923A60FA9","CAMPAA501B8C8E36","ORDBC0904B6CF7C","3759.45","Last Click"
"CONV18118A901280","CAMP139BF37B8F5F","ORDB0E2225435B0","1097.70","First Click"
"CONV1811A4C36CA5","CAMP52A006F7C080","ORD6901A2E6CB1B","4756.77","Last Click"
"CONV1816207CE6BB","CAMP9619CAAC96F0","ORDEAAD1407755E","3697.25","First Click"
"CONV1818A2072A3B","CAMP4895343E37A1","ORDEFDF0EA8FF8F","2609.95","Last Click"
"CONV1818EFDFFE34","CAMP02A75A185DF6","ORD8227A3C07E46","4929.25","Last Click"
"CONV181BA3054F85","CAMP5CC7E83A567E","ORD1FA674EE5189","2715.65","First Click"
"CONV181F126B7A3D","CAMPFD81395A8E81","ORDB9231B42291B","2664.06","Last Click"
"CONV18326D042936","CAMP2672A8C142FA","ORDE0BB6E232DE8","1530.56","Last Click"
"CONV183A505E6846","CAMP4F708B86E434","ORD882A886CC5F4","3623.65","Linear"
"CONV183B71716165","CAMP2699DF7829CF","ORD565C15811D3A","1920.57","Last Click"
"CONV1842576466E9","CAMP725C50210C3E","ORD4AD3508AC8FE","4876.11","First Click"
"CONV185118D94BE7","CAMP228C2B974212","ORD50E898D3542D","2484.61","Linear"
"CONV185400FA0651","CAMP097F1BE9AE99","ORD31B43A12E744","2345.42","First Click"
"CONV18636D77DC84","CAMP28291D83002E","ORD2DFF23E52F57","1571.66","First Click"
"CONV186CB242CD1C","CAMPBD1BAE867AA3","ORDED547B988C6D","2051.54","First Click"
"CONV1870EE5069B7","CAMP4DC1F2251163","ORD77D7015EF726","1977.06","Linear"
"CONV1874BE730CD2","CAMPF0A1FB0B5627","ORD3F2A86449935","1943.08","Last Click"
"CONV1878CBA619D1","CAMP7301AF07D940","ORD6C7DBA109FF3","1707.40","First Click"
"CONV187AB45987AE","CAMPCBC840DD6950","ORDB5818A7D9188","1452.72","Last Click"
"CONV188175924EA3","CAMP44D82B8A90AA","ORD46F2D6F89918","2341.42","Linear"
"CONV1886B7C56B39","CAMP5DD3486B3D8D","ORDDC6E427B504D","2891.64","First Click"
"CONV18870EBCBB59","CAMPD0C196B71175","ORDD4062C846AD2","4315.83","First Click"
"CONV1888DEFDE881","CAMP333E70D49821","ORD0F6F04D32422","2041.87","Linear"
"CONV188DE1D4FB2C","CAMP7F9BE6792822","ORD366E7A57FF90","2378.91","Linear"
"CONV18909CD4F96E","CAMP9F9000FB7E97","ORD0FE9328D6ECA","2579.90","Last Click"
"CONV1899FD107163","CAMP3E873F61C107","ORD9B18D1D02772","2103.20","Linear"
"CONV18A86FA00363","CAMP3F6A3725A914","ORD2BD12B927FB2","3325.02","Last Click"
"CONV18AB1DCB2516","CAMP7292F0FE1275","ORD97EA923BD6F2","4177.60","Linear"
"CONV18B052BD7184","CAMP168AC0543F04","ORD322980443559","3503.41","Linear"
"CONV18B2F54FFC72","CAMP799F04065447","ORDCA6E3AC55C54","3957.39","Last Click"
"CONV18B4DEFE0714","CAMPFDE4F93FA1C2","ORD8468922CE431","1273.56","Last Click"
"CONV18B6B5D6FBDC","CAMP04D8552E6166","ORD607723AA7D83","3838.02","Last Click"
"CONV18BAE7830DAC","CAMP37D7406F7C3C","ORDB8B78D237B1E","2263.56","Linear"
"CONV18C4754901D2","CAMPC9A578A4CD96","ORD53E7830CE0EF","4652.01","Last Click"
"CONV18EA381658FD","CAMP3DD17FCE9B48","ORD3E625ACBDD39","2063.00","First Click"
"CONV18FC2630ADBD","CAMPE77316FF0495","ORDBC6FA3B92D4C","1061.97","First Click"
"CONV19044B4E8D8A","CAMP9A0E24D92B69","ORD372C0DC2F898","1106.24","Last Click"
"CONV190946DC4AEF","CAMP2C675CA478CE","ORDA4EAE2AB0A86","1380.38","First Click"
"CONV191D7141BEE5","CAMP0B7754B7BD1B","ORDEFCEB979B4FE","2020.96","First Click"
"CONV191FD00A375D","CAMPE817B95E066F","ORD7AE1F7383CAF","4686.15","Last Click"
"CONV192238305C0D","CAMP5F48C648195B","ORD22FF035871D9","2248.45","Last Click"
"CONV19225BB5AC1E","CAMP3EBE8BB92CC7","ORD15BCB3A76215","2703.39","Linear"
"CONV19245AB71729","CAMP5935E5E17618","ORD10A229774472","1014.20","First Click"
"CONV1924A017B64E","CAMPAC820BA6D515","ORDD8B3D7435DC9","4888.65","First Click"
"CONV192C362E7F16","CAMPFDAE80365B13","ORDF2A841341935","3848.82","Last Click"
"CONV192DD0315830","CAMPC85209DCA90D","ORDD1F6F5D2C5FF","1522.72","Linear"
"CONV193007DEB604","CAMP5DD3486B3D8D","ORD07C49F169103","2803.44","Last Click"
"CONV194CBE4722C2","CAMP01AEF7D67444","ORD4D8609A3D6B8","2913.44","First Click"
"CONV195198F5E98F","CAMP9557FC6FD59A","ORD2EF8469DBDF0","4792.42","Last Click"
"CONV195A9A4D93F9","CAMPC39745D46CBB","ORD5F667DD55ED9","1502.32","Linear"
"CONV195B0002D4C4","CAMPD28C19B633DD","ORDBDEB4C2DF765","1014.02","Last Click"
"CONV195D29E89363","CAMP2B53589A8898","ORDAD3AADB49188","4071.55","Linear"
"CONV1960FE4C56D5","CAMP07D9484BFFCA","ORD36163B96059A","3558.08","Last Click"
"CONV1962BBF64117","CAMP6647D43FC242","ORD6915CCA0D5A4","1380.08","Last Click"
"CONV197237BDADA0","CAMP283B9F5017EB","ORD345FFD0EB15F","3809.47","First Click"
"CONV1977ACCB715B","CAMPE37EFEC5B8B7","ORD79640810EA53","2305.34","Last Click"
"CONV1977F48E7C5D","CAMPF7C48580BC30","ORDBF4AD719CAA3","4601.44","First Click"
"CONV197CDF978E34","CAMP4B1FAF5BEA08","ORD58667F7374E2","1010.92","Linear"
"CONV198385278322","CAMP68632A81C8F7","ORD1AAAC52B48A2","4097.17","First Click"
"CONV1986B1308CF0","CAMP5159379D3395","ORD06DB5AC62E0C","4728.61","Last Click"
"CONV1986CF994010","CAMP9045C00E3781","ORD848C60FCAFFC","3418.52","First Click"
"CONV198AB7764E67","CAMP496090BE4CD7","ORD46C55D0873BE","2820.29","Last Click"
"CONV198D63F0F9AB","CAMP333E70D49821","ORDC33E387F390E","1966.50","Last Click"
"CONV198EDC7A438D","CAMP1E9EB4AC3265","ORD42FC91724469","1244.78","Linear"
"CONV1995446CD6AC","CAMP6852779D22D5","ORD6EE5A46C0410","4907.49","First Click"
"CONV19A398249A46","CAMPE2E5837832DD","ORD70B1FDB17500","1609.35","First Click"
"CONV19A596C3AD55","CAMPAD007F03D819","ORDBF59B83ED184","3573.69","Linear"
"CONV19ADD84C1B14","CAMP06225AF5546D","ORDF15EE2DD1952","3107.06","Linear"
"CONV19AEF8F21ADD","CAMP228C2B974212","ORD7DEBCBAFA128","1695.38","First Click"
"CONV19B3BE6DEFE5","CAMP6BD91ADD21ED","ORDD0B27405256E","4543.85","First Click"
"CONV19C4F6A0F801","CAMP4CA69FCB633D","ORD195A988CF58C","3769.33","Linear"
"CONV19C59A1278EF","CAMP9C9CE6BD706F","ORDBDCFFB0F68E2","2620.64","First Click"
"CONV19C6086FB59E","CAMP8BBDFD0EE962","ORDFB4B0A0E2EFF","3530.33","Linear"
"CONV19C9129F45FB","CAMPD43BD505EDD3","ORD9681F0154B43","4783.52","Linear"
"CONV19CA40B52CE6","CAMP1E9EB4AC3265","ORD94E703A8CA40","4218.61","Linear"
"CONV19D52CE505CF","CAMPCB8BC5B1B3CE","ORD4B0DF7DBBF55","2348.49","Linear"
"CONV19D8DE2A62EF","CAMP828905D41522","ORDA0062EA9D775","2619.04","Last Click"
"CONV19DB6903954F","CAMP01AEF7D67444","ORD6DDC91C32803","3166.31","Linear"
"CONV19E42B16839A","CAMP45464975FF39","ORDC425AB0F5437","1137.89","Linear"
"CONV19E6AB4B33FB","CAMP336EDAC90042","ORD5C4D3EF3BE00","2024.22","Linear"
"CONV19F376EA5561","CAMP22A66C491CAD","ORD65B9F7F20280","4669.38","Linear"
"CONV19F3B634EBDD","CAMPC58C70167030","ORD24578B2F1D48","1420.75","Last Click"
"CONV19F599458EFF","CAMPB5D5FD8E3BC8","ORDB59C5206263A","2113.37","Last Click"
"CONV19FA28E9B3E6","CAMP02521F8EF586","ORDB3286268415D","1169.26","Last Click"
"CONV1A05A2CB7621","CAMPC951BFF991E3","ORD3AAAF195A31E","2457.80","First Click"
"CONV1A073F21A3CC","CAMP80EC8479D8FC","ORDFBDC0B577DD2","1435.38","Last Click"
"CONV1A08EFDEA8C0","CAMPB9729A8ABB8B","ORD556FD68D4D67","3469.07","Last Click"
"CONV1A110CE74548","CAMP01AEF7D67444","ORDED120C2CC506","1760.42","Linear"
"CONV1A196AD2671C","CAMP3F61277FBFC1","ORDD94A5DBFCFD9","3065.47","Last Click"
"CONV1A1EDC7BC195","CAMP9446C8315344","ORDE5C98BB85E9A","1442.89","Last Click"
"CONV1A1F0DD2E042","CAMP336EDAC90042","ORDCF70372FE549","4769.70","Last Click"
"CONV1A230B815265","CAMP02521F8EF586","ORDDB064F78D790","3797.20","Last Click"
"CONV1A26466C72E7","CAMP4DC8BB866B94","ORDA9B6ECD2811A","4593.29","First Click"
"CONV1A2E7D68840A","CAMP251B0D9B6354","ORDE404BE69B490","1103.47","Last Click"
"CONV1A358E155EF8","CAMPEEC4D13E4F97","ORD6778B04408F3","3862.27","Linear"
"CONV1A38AF9D5FE1","CAMPDC53427FF1C2","ORDC13744A934B7","2056.45","Last Click"
"CONV1A426C4505AF","CAMP24101BD474C3","ORDEB74B5AEAD36","1933.84","First Click"
"CONV1A44C470D8A0","CAMPF1C4A023A399","ORD6FF828323245","1575.61","Linear"
"CONV1A455033441B","CAMP7AAA7E24770D","ORD3B22E4723FCF","4890.15","Last Click"
"CONV1A4B72EF2325","CAMPFBD08152AE13","ORD6FC2C32686D6","3185.97","Linear"
"CONV1A505FAC028A","CAMP22A66C491CAD","ORD52CF748309A2","2221.97","First Click"
"CONV1A5484BCDC8A","CAMP3DD17FCE9B48","ORDC22B3F93F327","3941.68","Last Click"
"CONV1A56FAAC2828","CAMP54D2BAC59D34","ORDCA18F69CE926","2112.73","First Click"
"CONV1A5A9666A45A","CAMP828905D41522","ORDA0ACD81C70DA","3780.31","Linear"
"CONV1A606D533C89","CAMP455DCB25EC4D","ORD89173A89668D","1306.96","Linear"
"CONV1A7025BCB69D","CAMPAA501B8C8E36","ORD36BA6533AB62","3448.39","Last Click"
"CONV1A7044C3FD03","CAMP69253B8CC3FA","ORDEBE7B26603D1","3712.14","Linear"
"CONV1A7E4E54F5EC","CAMPE1401CEC5EF4","ORD7D78CD02F8F2","2923.54","Last Click"
"CONV1A8170504B53","CAMP7292F0FE1275","ORD754294A56D8F","2511.45","Last Click"
"CONV1A81E1ACD941","CAMP7FF24BAA5A81","ORD8759F0F39F1E","3892.71","Linear"
"CONV1A82085BC701","CAMP3E1F95F94410","ORD360CA3DE3ED8","4908.93","Last Click"
"CONV1A86AF5779D3","CAMP3CDACE6B6B75","ORD640273EAC707","1544.71","First Click"
"CONV1A88EFE38962","CAMP097F1BE9AE99","ORD83CFA006A2A2","2007.58","First Click"
"CONV1A899732F005","CAMPF146BC13593F","ORDBA8E82D9C6E1","3617.20","Last Click"
"CONV1A9046A245E6","CAMPF25F58297C26","ORDBE891F40C5D0","2128.88","Last Click"
"CONV1A91F0590AF1","CAMPD0756F30F5D1","ORD16A4746DA226","4189.66","Linear"
"CONV1A93DF66B1FD","CAMP3DCD4698F544","ORD53E75D1C3C92","2450.06","Linear"
"CONV1A9BA0F1596D","CAMP2FF8DA51E739","ORD239B5C541CC3","3938.08","Linear"
"CONV1A9DEBAE4A89","CAMP097F1BE9AE99","ORD4FFBABE01FAC","1057.96","Last Click"
"CONV1AA5D19957C1","CAMP5438E571BD7E","ORD1BA68CE446A9","2816.53","Last Click"
"CONV1AAC30368738","CAMPBED67BA7DBDC","ORD899E7CD7D8AB","1529.17","First Click"
"CONV1AB80B4C72AF","CAMPE49B4253C117","ORD59396E34D748","2937.66","First Click"
"CONV1ABA7033ADA5","CAMP5AA88B571A2A","ORDA0C78044AE9E","1702.93","First Click"
"CONV1ABF75FB9E2A","CAMP4AB6C56321D8","ORDE374D7260BB3","2972.24","Linear"
"CONV1AC8EA15B79C","CAMPEE79357F118B","ORDF6AF561ADDAB","3088.45","First Click"
"CONV1ACCBF239209","CAMP724C1E6FB738","ORD1F9EB42ABD50","4084.43","Last Click"
"CONV1AD569A49416","CAMP614071A1DE3D","ORDC70D2F258392","2593.07","Last Click"
"CONV1ADC2BC90278","CAMP7301AF07D940","ORD3F0AB5338137","2701.26","Linear"
"CONV1ADE70D29281","CAMP8E92E640CBB6","ORDEAE95E86613B","3725.68","First Click"
"CONV1AE90BBF307D","CAMPA5D3FB127780","ORDF4FD369F04D7","4194.65","Last Click"
"CONV1AF414299EFB","CAMP8CD33AA56D30","ORD5449C93C7889","4597.42","First Click"
"CONV1AF89F78CB5C","CAMP3A1D06DD1A6E","ORD773EBFE94C8C","1103.90","Linear"
"CONV1B013C2056BE","CAMPBB12DBB9E4FA","ORD2D6B54598A5C","4921.19","First Click"
"CONV1B0271AE368E","CAMPD3381BC099B8","ORD6A2CE3467D54","1688.74","First Click"
"CONV1B0807120BAA","CAMP87B50FB5553E","ORD4F20F19770B3","1017.03","First Click"
"CONV1B086EBFCEE3","CAMP7619D0708204","ORD90F1AD52FE62","2610.62","First Click"
"CONV1B20AD4A3320","CAMP54A6B4E7A4DD","ORD7AF0AEBB2B73","2996.20","Linear"
"CONV1B29E9CE869E","CAMP7D6D2A0B9471","ORDC60375D91301","1673.12","Last Click"
"CONV1B2AB0F511CD","CAMPE98E262182C1","ORD7299E3BB4A6B","3808.79","Last Click"
"CONV1B2FDEF6703E","CAMP96E7DBCCAF11","ORD4313874D69ED","3341.53","Linear"
"CONV1B32E60B426F","CAMP08854B66EE84","ORD1AD25E6FB88A","4466.50","Last Click"
"CONV1B397C51E11D","CAMP22554CC446F6","ORD1880F534C499","3247.79","Linear"
"CONV1B443FB41570","CAMP16F361A41FCF","ORD6372008002B0","2748.67","Linear"
"CONV1B489D70A3D3","CAMPC4EBF5C24B32","ORD0EB9BBE73C8B","3227.23","Linear"
"CONV1B4943BF1ECD","CAMP5CC7E83A567E","ORD062E035E4723","3738.84","First Click"
"CONV1B65B90B4644","CAMP9557FC6FD59A","ORD348824842C4F","2649.10","Linear"
"CONV1B6994B7B7DC","CAMP3CDACE6B6B75","ORDB8F2FB0EF597","4181.26","Last Click"
"CONV1B69EADD82DA","CAMP5A77E66E02AC","ORD6C7E6F59A9CD","3660.77","First Click"
"CONV1B75A6F23027","CAMP9BF320C7EAFA","ORDA8A3429ADAC3","2999.47","First Click"
"CONV1B7C05CE7E61","CAMP2B9A72570FE4","ORD3119EE6EFFFD","1891.81","Last Click"
"CONV1B7E599F9187","CAMP7837F98956F4","ORD0B9B1BCB5E73","4400.76","Linear"
"CONV1B8A4BB97B53","CAMPEC98D3171816","ORD0902564796ED","3739.31","First Click"
"CONV1B8B8012F89A","CAMP991E2288AD26","ORD11DA6CF09BB3","1888.47","Last Click"
"CONV1B8C1A2087C1","CAMPE7528640B53B","ORD295E5A59E751","4080.94","Linear"
"CONV1B8F4AEB2FD8","CAMP513815C80893","ORDB3A6EEF97FA3","1737.14","Linear"
"CONV1BA996499DFA","CAMP672666035EDD","ORD6B9DF20548F7","4834.07","First Click"
"CONV1BAEE9B4DEC0","CAMPC3EE760B0E9D","ORD8203B0EDB968","4344.34","Linear"
"CONV1BB05AA1AEDD","CAMP95B3BE5D090E","ORD8B0C6C531D00","4197.96","Linear"
"CONV1BC9F3E3318E","CAMPD981DC5833F0","ORD477939878AED","4620.32","Last Click"
"CONV1BD0AA4BE4F3","CAMP577EAB2ACB41","ORD2C18F928015A","2796.00","Last Click"
"CONV1BE0B793072D","CAMP5B126FA1B8E0","ORD165246B816C9","1125.20","Linear"
"CONV1BE925A4AFB4","CAMP249E2C293117","ORD19E4F3C627CD","2122.66","First Click"
"CONV1BEE6C0B4483","CAMPF1C4A023A399","ORD71AE1CD56572","4555.15","First Click"
"CONV1BEF83B9C65D","CAMP69253B8CC3FA","ORD85C5C3FEDE66","4537.56","Last Click"
"CONV1BF52A3E2670","CAMP7301AF07D940","ORD0224449D6D8E","3088.29","Linear"
"CONV1C06A409AF76","CAMPD5034F4F118F","ORD8A9FE107BCC7","2542.29","First Click"
"CONV1C0B55F3E163","CAMP5AF6B0C94C2F","ORDB180A569C8E1","2873.31","Linear"
"CONV1C148B96DA8F","CAMP93C0CA33B5D1","ORDD9B792583097","4459.13","Last Click"
"CONV1C15F762FB81","CAMPE1CA98A011BF","ORD6AAB620A0536","1646.09","Last Click"
"CONV1C1AAA79DFFB","CAMPE37EFEC5B8B7","ORDDEC247EED658","1165.24","Linear"
"CONV1C1F4055DEC6","CAMPBB12DBB9E4FA","ORDD89AC6E02FA7","1980.72","Last Click"
"CONV1C23A23109C8","CAMP251B0D9B6354","ORDAD98E9253195","2953.43","Last Click"
"CONV1C255374D7AA","CAMP7795E6591E60","ORD4D9D031DEF93","3124.54","Linear"
"CONV1C29CC2AB9F6","CAMP636117845E39","ORD2CF249EEA32F","4340.24","Last Click"
"CONV1C29D721177F","CAMP8085D96A5FC1","ORDA6A6A4329B57","2700.66","Linear"
"CONV1C2CEDEF5775","CAMP441FF0EA4F5E","ORDF64452AEBD17","4407.87","Last Click"
"CONV1C306119D838","CAMPE4D0D5935CEA","ORDB92329B0CE5A","1452.01","Last Click"
"CONV1C3861D3898F","CAMP7C72ED7A7616","ORD2EF0C9F7C5C3","2818.75","Last Click"
"CONV1C3C2BE6E29E","CAMP2699DF7829CF","ORDAD06CC7D138B","4531.62","First Click"
"CONV1C3C6528D7D2","CAMPFD81395A8E81","ORD9DC7E59AD744","4537.65","Last Click"
"CONV1C4323C45048","CAMP5F48C648195B","ORD98EA0C55A21D","4358.15","Last Click"
"CONV1C450A0A51A0","CAMP8BBDFD0EE962","ORD32891705145E","2534.55","Linear"
"CONV1C576679D951","CAMP921D83FC734C","ORD373B2C748FA8","1082.88","Linear"
"CONV1C5BECD1EBBE","CAMP8FE3D5415F7E","ORD4ADDE3051B4D","4897.38","First Click"
"CONV1C5FB540EE10","CAMP2FA3274C20DA","ORD25A37028589B","2831.18","First Click"
"CONV1C65D2C44A31","CAMP1D2BB6D3874A","ORDBCE16BA57548","1753.49","First Click"
"CONV1C6BE06C6E0C","CAMPFD3BE45692CA","ORDC2CC7FC45CA4","1658.07","Last Click"
"CONV1C6C663E7B43","CAMP3B1B56A97DF7","ORDB802C535D5C6","3799.69","Linear"
"CONV1C6DF1DAD3DB","CAMPF25F58297C26","ORD77739FFB931F","1847.95","Last Click"
"CONV1C770FCA5D85","CAMP448A28DA8A81","ORD6C32F67FC1C6","1607.01","Linear"
"CONV1C77B48E1077","CAMP60333CBA2824","ORDDC3FF5FA4FA4","3587.05","Last Click"
"CONV1C7E8588E668","CAMPFBD08152AE13","ORD9D7412E75D59","4917.77","Last Click"
"CONV1C84EEC388F4","CAMP1E9EB4AC3265","ORDFB7AF0AEC1C3","2435.74","Last Click"
"CONV1C866881A4EA","CAMP8CA4BE34D296","ORD7F83A1078CA5","2427.05","Linear"
"CONV1C87C153B8EF","CAMP4FC5A9F6C774","ORD6E9E773D1C1D","4819.54","Linear"
"CONV1C8B299D08AD","CAMP6E00278F7177","ORD73F8F527D2A4","2557.64","Last Click"
"CONV1C909B20C9E0","CAMPF25F58297C26","ORD7DAFD7D02441","2965.24","First Click"
"CONV1C9F1BD83F15","CAMPA3E0DDA9F273","ORD37E98434A5BA","1196.36","First Click"
"CONV1CA03BC233AA","CAMPE057E26D0094","ORDF79B4479D08C","2899.29","Last Click"
"CONV1CAB47795E03","CAMPDC4FD49637B0","ORDBCD095841A37","4073.69","Linear"
"CONV1CBAA2B69516","CAMP52E11F897FB1","ORDC98C60854F5F","3019.04","First Click"
"CONV1CC1B9A2A2E0","CAMPF7E6AA111E9F","ORDA85C092733F0","3207.52","Last Click"
"CONV1CCEBA49B416","CAMPE0A5BA7BB46B","ORD9E9435FEFD96","2083.38","Linear"
"CONV1CD21BBB4E97","CAMP5F12653C2638","ORDC07EF40DC887","1149.53","Linear"
"CONV1CE2A9CFC49B","CAMP04D8552E6166","ORDE0BAA333E949","1728.68","Linear"
"CONV1CF033AA5E4F","CAMP38392ACCAB98","ORD0C4239426DA3","1214.44","First Click"
"CONV1CF48A7B9A69","CAMP636117845E39","ORD6500C2057BAC","1893.40","First Click"
"CONV1D016B05446D","CAMPDBFBB14D5365","ORD663286717E8F","3936.44","Linear"
"CONV1D077D597C04","CAMP097F1BE9AE99","ORDB159BFB598FE","4246.98","Linear"
"CONV1D1436EA8D3A","CAMP8ECCB16122FF","ORD56717B51A16E","4571.93","First Click"
"CONV1D1564C7FD06","CAMP6852779D22D5","ORDA382C8BE78D0","4383.04","Last Click"
"CONV1D163D05EF4C","CAMPC3EE760B0E9D","ORD8F9E2A2A0E8B","3215.62","First Click"
"CONV1D1BC253C29C","CAMPA33DFF47387A","ORDBD48FA5856E3","3358.45","Linear"
"CONV1D2265D12E10","CAMP44D82B8A90AA","ORD88392B1F85D0","1576.10","First Click"
"CONV1D259B13610D","CAMP8085D96A5FC1","ORD016835DD7024","2104.52","Linear"
"CONV1D26A6BB1F0A","CAMP45464975FF39","ORDA73EC091997F","1677.86","First Click"
"CONV1D28573E30DC","CAMP4AB6C56321D8","ORD23B49EDDC5F8","3019.96","Linear"
"CONV1D2DCF5988A2","CAMP489C2EF01AA2","ORD741BB56B2B0B","3876.12","Linear"
"CONV1D3120792B38","CAMP168AC0543F04","ORDE3652488238B","1782.79","Last Click"
"CONV1D3130433020","CAMP01FE510885CC","ORDB3DC7BCB2A5B","3362.66","First Click"
"CONV1D3547818CB7","CAMP60333CBA2824","ORD71A94CC7B417","3256.63","Last Click"
"CONV1D3F62DB1F83","CAMPD36CE870AB65","ORD0BD2FE88D0A5","2947.23","First Click"
"CONV1D562878442C","CAMPD8C5EBE8A1C2","ORD3B259B12D77E","2877.32","First Click"
"CONV1D5F290AB795","CAMPB0BFB6FFB251","ORDE43739AB52C5","4065.63","First Click"
"CONV1D608A3DD8A6","CAMPD429C20A7664","ORD45957C3BC09D","1792.67","Linear"
"CONV1D6106B8EC40","CAMP4541FCC695D3","ORDBE8B44E47521","1072.13","Last Click"
"CONV1D7388520819","CAMP4043AB955CD9","ORDE50B88E20B20","2742.86","First Click"
"CONV1D75F02A649D","CAMP98418BD1DC03","ORD3D8073691196","2568.53","Linear"
"CONV1D7725C36CDD","CAMP429D7D7919D1","ORDC6F17CBA181D","4103.69","First Click"
"CONV1D8A35A0660E","CAMP6BD91ADD21ED","ORD0A797BF6C379","4855.33","First Click"
"CONV1D8A3D3C6809","CAMPB7CFDF4B1A64","ORDE6C29D5A31B9","3873.29","Linear"
"CONV1D9CE6654AC3","CAMP58272C0F1D87","ORD362566C75CEE","2924.62","Linear"
"CONV1DA59E25FEA6","CAMPE439A199CCA3","ORDD882EFED2CF3","3922.27","Last Click"
"CONV1DA84F76791F","CAMPC9FCF231715A","ORD3A643DB6F5D0","3825.16","First Click"
"CONV1DAE998619FA","CAMP609D1846262D","ORDED5D8769A66E","4788.06","First Click"
"CONV1DCF8833E196","CAMPFDD59D759618","ORD6E8A873723D1","1040.79","Linear"
"CONV1DD3EA5C7599","CAMP5161F9398E90","ORDD5A287504F78","2164.93","Linear"
"CONV1DD6F2D7877A","CAMPE2ACDD08B790","ORDA357FAF25275","4562.81","Linear"
"CONV1DDCEFBFAE92","CAMPA13AE2FF672B","ORD2CD58CA1E009","3375.34","First Click"
"CONV1DE460A985D8","CAMP48F1B05CDD70","ORD21C6B19F8EB8","3795.48","Last Click"
"CONV1DE6277BA54B","CAMPCE72FCC57114","ORD5B442F85BDF3","4976.85","First Click"
"CONV1DEA354F48EA","CAMP92494C521976","ORDA5017C068C42","4874.92","First Click"
"CONV1DED498E55FC","CAMP232925316C44","ORD1FABC61D8391","2206.43","Linear"
"CONV1DEF07170933","CAMP68632A81C8F7","ORD3021FB00D28F","1047.33","Linear"
"CONV1DEF1807187D","CAMPDBBF4CF1FFCB","ORD2107947F5D84","3658.45","First Click"
"CONV1DEF6BF5A2FC","CAMPFD81395A8E81","ORDFF1AA05CC50C","3362.58","Last Click"
"CONV1DEFBA68123E","CAMP04A60E73B566","ORDB7F8A650FAAA","1600.97","First Click"
"CONV1DFC7EEDD61C","CAMPF1C4A023A399","ORD900290B77747","2857.59","Linear"
"CONV1DFD647947C0","CAMP69253B8CC3FA","ORD8969198331CE","1993.18","First Click"
"CONV1E00A09987BF","CAMP7D40C0704091","ORD6B81272DE131","3277.61","Last Click"
"CONV1E038A0CE9AD","CAMPE7528640B53B","ORD18AA0FB0BBAF","4893.77","Linear"
"CONV1E111BDE2135","CAMP52E357928AF8","ORD9DA631C38981","3823.57","Last Click"
"CONV1E19221C7AF2","CAMPC694AEAB56C3","ORDB612B3222F85","2306.81","First Click"
"CONV1E1DE48FC85E","CAMP80EC8479D8FC","ORD1AD25E6FB88A","4074.09","Linear"
"CONV1E2EBE4A2A95","CAMPABF255E0DAB7","ORDB1D31A879047","3574.51","Linear"
"CONV1E31EFF0FD9C","CAMP513815C80893","ORD0970548765CA","4505.82","Last Click"
"CONV1E33970A0CC8","CAMPA60EC318C1C4","ORD68A9547FC4A3","1754.08","Last Click"
"CONV1E3CB8CD424A","CAMP0A5883C95233","ORDE3417E3515D1","2289.80","Last Click"
"CONV1E44D2EED849","CAMP2F181D04F566","ORD5DACDCDA0020","3922.35","Linear"
"CONV1E48D6DFEEF2","CAMPCED4C3C57DC2","ORDE2EA5CC6DF11","1185.25","First Click"
"CONV1E49C8126AB8","CAMP22A66C491CAD","ORDCBAEE8A659A8","3765.87","Linear"
"CONV1E5D2F426A42","CAMP609D1846262D","ORDEF8B97C3F6C6","2261.82","First Click"
"CONV1E68E24620AD","CAMP0424602ABAAA","ORD7E0BA1EA1325","1134.55","Last Click"
"CONV1E7352CC73D5","CAMPEE79357F118B","ORDE9E5335C8E32","4837.36","Linear"
"CONV1E785E4FB225","CAMP52E357928AF8","ORD98345E408F19","2174.96","Linear"
"CONV1E8A08F43A70","CAMPCB8BC5B1B3CE","ORD829534283DC3","2567.48","Linear"
"CONV1E8DD24E8634","CAMPBC14C945C8DF","ORDADFDA3ADD98F","2765.37","First Click"
"CONV1E9020C05C3C","CAMPE2FF841D8741","ORD45B33F7C66C4","2981.76","First Click"
"CONV1E93EF3E3AD5","CAMP6852779D22D5","ORDB97F4C833F54","1498.57","Linear"
"CONV1EA3C92C3864","CAMP797302B7BB9A","ORD8121C9D0D413","1054.21","Last Click"
"CONV1EA96C85D798","CAMPD981DC5833F0","ORD6F8FFA22C42A","4617.56","Last Click"
"CONV1EB0DC33C4A0","CAMPA48700B11560","ORD774CBC2D3196","2283.33","First Click"
"CONV1EB4A968C1DC","CAMP8085D96A5FC1","ORD7B605D49A3AD","2097.86","First Click"
"CONV1EB4EE4742F8","CAMP6FBC017E8D05","ORD941EDFF91B72","3420.84","Linear"
"CONV1EC2D26B183D","CAMP4F708B86E434","ORD6ACAE0335411","2831.03","Linear"
"CONV1EC5FA34A8BA","CAMP625994E75D4E","ORDB6BA5D990BAA","4029.71","Last Click"
